shop_date,lodging_name,market,num_guests,check_in,check_out,advance,los,hopper_price,competitor_1,competitor_2,competitor_3,competitor_4
12/28/2022,Hotel 135,Houston,2,12/31,1/1,3,1,183,221,188,275,273
12/28/2022,Hotel 135,Houston,2,12/28,1/1,0,4,819,905,730,916,1102
12/28/2022,Hotel 135,Houston,2,12/31,1/4,3,4,822,912,736,924,1134
12/28/2022,Hotel 135,Houston,2,12/28,1/3,0,6,1173,1344,1085,1361,1672
12/28/2022,Hotel 135,Houston,2,12/31,1/6,3,6,1265,1495,1206,1513,1860
12/28/2022,Hotel 152,Houston,2,12/28,12/29,0,1,198,198,200,198,197
12/28/2022,Hotel 152,Houston,2,12/31,1/1,3,1,152,198,200,198,197
12/28/2022,Hotel 152,Houston,2,12/28,1/1,0,4,791,791,799,791,790
12/28/2022,Hotel 152,Houston,2,12/31,1/4,3,4,607,791,799,791,790
12/28/2022,Hotel 152,Houston,2,12/28,1/3,0,6,1187,1186,1198,1186,1186
12/28/2022,Hotel 152,Houston,2,12/31,1/6,3,6,946,1233,1245,1233,1060
12/28/2022,Hotel 184,Houston,2,12/28,12/29,0,1,27,52,54,60,46
12/28/2022,Hotel 184,Houston,2,12/31,1/1,3,1,25,50,52,57,44
12/28/2022,Hotel 184,Houston,2,12/28,1/1,0,4,202,218,208,232,192
12/28/2022,Hotel 184,Houston,2,12/31,1/4,3,4,176,201,193,214,179
12/28/2022,Hotel 184,Houston,2,12/28,1/3,0,6,296,324,311,345,287
12/28/2022,Hotel 184,Houston,2,12/31,1/6,3,6,273,301,288,320,268
12/28/2022,Hotel 87,Houston,2,12/28,12/29,0,1,60,89,86,98,86
12/28/2022,Hotel 87,Houston,2,12/31,1/1,3,1,56,89,86,98,86
12/28/2022,Hotel 87,Houston,2,12/28,1/1,0,4,287,351,280,387,340
12/28/2022,Hotel 87,Houston,2,12/31,1/4,3,4,283,340,302,376,329
12/28/2022,Hotel 87,Houston,2,12/28,1/3,0,6,424,518,409,572,502
12/28/2022,Hotel 87,Houston,2,12/31,1/6,3,6,420,508,445,560,491
12/28/2022,Hotel 86,Houston,2,12/28,12/29,0,1,474,441,423,450,555
12/28/2022,Hotel 86,Houston,2,12/31,1/1,3,1,397,402,385,449,506
12/28/2022,Hotel 86,Houston,2,12/28,1/1,0,4,1918,1685,1617,2124,2124
12/28/2022,Hotel 86,Houston,2,12/31,1/4,3,4,1966,1725,1655,1804,2174
12/28/2022,Hotel 86,Houston,2,12/28,1/3,0,6,2985,2567,2464,2675,3236
12/28/2022,Hotel 86,Houston,2,12/31,1/6,3,6,3033,2607,2502,2694,3285
12/28/2022,Hotel 45,Houston,2,12/28,12/29,0,1,59,82,91,92,91
12/28/2022,Hotel 45,Houston,2,12/31,1/1,3,1,62,85,Sold Out,Sold Out,Sold Out
12/28/2022,Hotel 45,Houston,2,12/28,1/1,0,4,312,323,359,359,365
12/28/2022,Hotel 45,Houston,2,12/31,1/4,3,4,310,320,355,357,362
12/28/2022,Hotel 45,Houston,2,12/28,1/3,0,6,429,426,474,475,474
12/28/2022,Hotel 45,Houston,2,12/31,1/6,3,6,424,422,469,472,471
12/28/2022,Hotel 289,Houston,2,12/28,12/29,0,1,50,71,67,71,78
12/28/2022,Hotel 289,Houston,2,12/31,1/1,3,1,50,87,67,87,78
12/28/2022,Hotel 289,Houston,2,12/28,1/1,0,4,254,305,257,305,284
12/28/2022,Hotel 289,Houston,2,12/31,1/4,3,4,249,308,252,308,279
12/28/2022,Hotel 289,Houston,2,12/28,1/3,0,6,396,454,383,454,423
12/28/2022,Hotel 289,Houston,2,12/31,1/6,3,6,396,453,383,453,423
12/28/2022,Hotel 61,Houston,2,12/28,12/29,0,1,155,195,177,195,185
12/28/2022,Hotel 61,Houston,2,12/31,1/1,3,1,102,138,139,138,139
12/28/2022,Hotel 61,Houston,2,12/28,1/1,0,4,615,703,637,703,705
12/28/2022,Hotel 61,Houston,2,12/31,1/4,3,4,443,529,479,529,535
12/28/2022,Hotel 61,Houston,2,12/28,1/3,0,6,866,1028,931,1028,1021
12/28/2022,Hotel 61,Houston,2,12/31,1/6,3,6,742,849,769,849,863
12/28/2022,Hotel 85,Houston,2,12/28,12/29,0,1,82,106,94,118,94
12/28/2022,Hotel 85,Houston,2,12/31,1/1,3,1,93,117,94,130,94
12/28/2022,Hotel 85,Houston,2,12/28,1/1,0,4,378,393,391,437,391
12/28/2022,Hotel 85,Houston,2,12/31,1/4,3,4,368,384,381,426,381
12/28/2022,Hotel 85,Houston,2,12/28,1/3,0,6,549,580,575,645,577
12/28/2022,Hotel 85,Houston,2,12/31,1/6,3,6,539,571,564,634,567
12/28/2022,Hotel 60,Houston,2,12/28,12/29,0,1,120,139,139,139,134
12/28/2022,Hotel 60,Houston,2,12/31,1/1,3,1,86,111,131,131,126
12/28/2022,Hotel 60,Houston,2,12/28,1/1,0,4,465,522,556,556,527
12/28/2022,Hotel 60,Houston,2,12/31,1/4,3,4,439,497,526,529,501
12/28/2022,Hotel 60,Houston,2,12/28,1/3,0,6,745,784,834,834,791
12/28/2022,Hotel 60,Houston,2,12/31,1/6,3,6,698,766,798,798,755
12/28/2022,Hotel 279,Houston,2,12/28,12/29,0,1,136,154,153,193,193
12/28/2022,Hotel 279,Houston,2,12/31,1/1,3,1,136,154,153,193,193
12/28/2022,Hotel 279,Houston,2,12/28,1/1,0,4,603,618,611,695,772
12/28/2022,Hotel 279,Houston,2,12/31,1/4,3,4,603,618,611,695,772
12/28/2022,Hotel 279,Houston,2,12/28,1/3,0,6,875,927,916,1043,1158
12/28/2022,Hotel 279,Houston,2,12/31,1/6,3,6,875,927,916,1062,1158
12/28/2022,Hotel 231,Las Vegas,2,12/28,12/29,0,1,203,243,243,243,168
12/28/2022,Hotel 231,Las Vegas,2,12/31,1/1,3,1,317,356,356,356,327
12/28/2022,Hotel 231,Las Vegas,2,12/28,1/1,0,4,980,1129,1129,1129,906
12/28/2022,Hotel 231,Las Vegas,2,12/31,1/4,3,4,1463,1617,1560,1617,1401
12/28/2022,Hotel 231,Las Vegas,2,12/28,1/3,0,6,1669,1887,1830,1887,1576
12/28/2022,Hotel 231,Las Vegas,2,12/31,1/6,3,6,2270,2438,2381,2438,2115
12/28/2022,Hotel 95,Las Vegas,2,12/28,12/29,0,1,47,79,76,79,79
12/28/2022,Hotel 95,Las Vegas,2,12/31,1/1,3,1,65,96,96,96,96
12/28/2022,Hotel 95,Las Vegas,2,12/28,1/1,0,4,263,303,340,303,339
12/28/2022,Hotel 95,Las Vegas,2,12/31,1/4,3,4,485,551,671,551,671
12/28/2022,Hotel 95,Las Vegas,2,12/28,1/3,0,6,539,604,712,604,711
12/28/2022,Hotel 95,Las Vegas,2,12/31,1/6,3,6,660,728,861,728,861
12/28/2022,Hotel 81,Las Vegas,2,12/28,12/29,0,1,96,106,109,116,93
12/28/2022,Hotel 81,Las Vegas,2,12/31,1/1,3,1,133,136,157,150,115
12/28/2022,Hotel 81,Las Vegas,2,12/28,1/1,0,4,499,484,506,531,416
12/28/2022,Hotel 81,Las Vegas,2,12/31,1/4,3,4,530,544,629,600,531
12/28/2022,Hotel 81,Las Vegas,2,12/28,1/3,0,6,837,756,886,831,742
12/28/2022,Hotel 81,Las Vegas,2,12/31,1/6,3,6,807,855,982,945,832
12/28/2022,Hotel 69,Las Vegas,2,12/28,12/29,0,1,41,73,73,73,61
12/28/2022,Hotel 69,Las Vegas,2,12/31,1/1,3,1,74,107,113,107,80
12/28/2022,Hotel 69,Las Vegas,2,12/28,1/1,0,4,298,336,342,336,263
12/28/2022,Hotel 69,Las Vegas,2,12/31,1/4,3,4,457,510,548,524,445
12/28/2022,Hotel 69,Las Vegas,2,12/28,1/3,0,6,534,604,617,625,492
12/28/2022,Hotel 69,Las Vegas,2,12/31,1/6,3,6,644,685,715,705,605
12/28/2022,Hotel 270,Las Vegas,2,12/28,12/29,0,1,123,156,156,156,130
12/28/2022,Hotel 270,Las Vegas,2,12/31,1/1,3,1,123,156,156,156,130
12/28/2022,Hotel 270,Las Vegas,2,12/28,1/1,0,4,552,626,626,626,519
12/28/2022,Hotel 270,Las Vegas,2,12/31,1/4,3,4,810,898,898,898,844
12/28/2022,Hotel 270,Las Vegas,2,12/28,1/3,0,6,1028,1166,1166,1166,1034
12/28/2022,Hotel 270,Las Vegas,2,12/31,1/6,3,6,1217,1358,1358,1358,1202
12/28/2022,Hotel 265,Las Vegas,2,12/28,12/29,0,1,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
12/28/2022,Hotel 265,Las Vegas,2,12/31,1/1,3,1,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
12/28/2022,Hotel 265,Las Vegas,2,12/28,1/1,0,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
12/28/2022,Hotel 265,Las Vegas,2,12/31,1/4,3,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
12/28/2022,Hotel 265,Las Vegas,2,12/28,1/3,0,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
12/28/2022,Hotel 265,Las Vegas,2,12/31,1/6,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
12/28/2022,Hotel 262,Las Vegas,2,12/28,12/29,0,1,54,78,78,82,81
12/28/2022,Hotel 262,Las Vegas,2,12/31,1/1,3,1,87,112,112,112,112
12/28/2022,Hotel 262,Las Vegas,2,12/28,1/1,0,4,295,324,324,324,324
12/28/2022,Hotel 262,Las Vegas,2,12/31,1/4,3,4,573,552,552,552,551
12/28/2022,Hotel 262,Las Vegas,2,12/28,1/3,0,6,623,594,594,594,594
12/28/2022,Hotel 262,Las Vegas,2,12/31,1/6,3,6,775,746,746,746,746
12/28/2022,Hotel 165,Las Vegas,2,12/28,12/29,0,1,79,111,91,111,91
12/28/2022,Hotel 165,Las Vegas,2,12/31,1/1,3,1,128,163,113,156,113
12/28/2022,Hotel 165,Las Vegas,2,12/28,1/1,0,4,433,508,386,501,386
12/28/2022,Hotel 165,Las Vegas,2,12/31,1/4,3,4,664,723,525,717,525
12/28/2022,Hotel 165,Las Vegas,2,12/28,1/3,0,6,768,855,640,848,640
12/28/2022,Hotel 165,Las Vegas,2,12/31,1/6,3,6,905,1025,740,1001,740
12/28/2022,Hotel 210,Las Vegas,2,12/28,12/29,0,1,68,85,85,95,91
12/28/2022,Hotel 210,Las Vegas,2,12/31,1/1,3,1,98,122,122,130,124
12/28/2022,Hotel 210,Las Vegas,2,12/28,1/1,0,4,332,371,356,371,358
12/28/2022,Hotel 210,Las Vegas,2,12/31,1/4,3,4,414,489,455,489,468
12/28/2022,Hotel 210,Las Vegas,2,12/28,1/3,0,6,551,619,583,619,595
12/28/2022,Hotel 210,Las Vegas,2,12/31,1/6,3,6,652,737,682,737,705
12/28/2022,Hotel 282,Las Vegas,2,12/28,12/29,0,1,60,98,92,98,89
12/28/2022,Hotel 282,Las Vegas,2,12/31,1/1,3,1,97,139,129,139,129
12/28/2022,Hotel 282,Las Vegas,2,12/28,1/1,0,4,369,447,419,447,413
12/28/2022,Hotel 282,Las Vegas,2,12/31,1/4,3,4,502,631,585,631,589
12/28/2022,Hotel 282,Las Vegas,2,12/28,1/3,0,6,657,800,746,800,744
12/28/2022,Hotel 282,Las Vegas,2,12/31,1/6,3,6,732,887,824,887,826
12/28/2022,Hotel 236,Las Vegas,2,12/28,12/29,0,1,280,289,289,289,289
12/28/2022,Hotel 236,Las Vegas,2,12/31,1/1,3,1,288,300,300,300,300
12/28/2022,Hotel 236,Las Vegas,2,12/28,1/1,0,4,1077,1119,1117,1119,1117
12/28/2022,Hotel 236,Las Vegas,2,12/31,1/4,3,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
12/28/2022,Hotel 236,Las Vegas,2,12/28,1/3,0,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
12/28/2022,Hotel 236,Las Vegas,2,12/31,1/6,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
12/28/2022,Hotel 263,Las Vegas,2,12/28,12/29,0,1,45,76,67,76,67
12/28/2022,Hotel 263,Las Vegas,2,12/31,1/1,3,1,95,129,87,129,87
12/28/2022,Hotel 263,Las Vegas,2,12/28,1/1,0,4,358,406,306,406,306
12/28/2022,Hotel 263,Las Vegas,2,12/31,1/4,3,4,506,579,481,584,476
12/28/2022,Hotel 263,Las Vegas,2,12/28,1/3,0,6,619,700,549,704,548
12/28/2022,Hotel 263,Las Vegas,2,12/31,1/6,3,6,746,811,674,828,668
12/28/2022,Hotel 251,Los Angeles,2,12/28,12/29,0,1,178,215,219,247,259
12/28/2022,Hotel 251,Los Angeles,2,12/31,1/1,3,1,172,210,214,234,253
12/28/2022,Hotel 251,Los Angeles,2,12/28,1/1,0,4,755,846,862,974,Sold Out
12/28/2022,Hotel 251,Los Angeles,2,12/31,1/4,3,4,753,844,835,942,990
12/28/2022,Hotel 251,Los Angeles,2,12/28,1/3,0,6,1090,1257,1281,1447,1489
12/28/2022,Hotel 251,Los Angeles,2,12/31,1/6,3,6,1197,1357,1339,1517,1520
12/28/2022,Hotel 25,Los Angeles,2,12/28,12/29,0,1,102,136,136,136,135
12/28/2022,Hotel 25,Los Angeles,2,12/31,1/1,3,1,156,204,187,204,187
12/28/2022,Hotel 25,Los Angeles,2,12/28,1/1,0,4,557,658,624,658,623
12/28/2022,Hotel 25,Los Angeles,2,12/31,1/4,3,4,517,623,584,623,583
12/28/2022,Hotel 25,Los Angeles,2,12/28,1/3,0,6,807,941,890,941,889
12/28/2022,Hotel 25,Los Angeles,2,12/31,1/6,3,6,774,895,844,895,843
12/28/2022,Hotel 46,Los Angeles,2,12/28,12/29,0,1,110,148,141,148,148
12/28/2022,Hotel 46,Los Angeles,2,12/31,1/1,3,1,117,156,188,156,204
12/28/2022,Hotel 46,Los Angeles,2,12/28,1/1,0,4,511,608,761,608,875
12/28/2022,Hotel 46,Los Angeles,2,12/31,1/4,3,4,517,614,702,614,807
12/28/2022,Hotel 46,Los Angeles,2,12/28,1/3,0,6,796,911,1141,911,1313
12/28/2022,Hotel 46,Los Angeles,2,12/31,1/6,3,6,863,972,1113,972,1280
12/28/2022,Hotel 137,Los Angeles,2,12/28,12/29,0,1,281,321,289,321,320
12/28/2022,Hotel 137,Los Angeles,2,12/31,1/1,3,1,250,303,273,303,303
12/28/2022,Hotel 137,Los Angeles,2,12/28,1/1,0,4,1040,1179,1061,1179,1179
12/28/2022,Hotel 137,Los Angeles,2,12/31,1/4,3,4,1111,1329,1196,1329,1329
12/28/2022,Hotel 137,Los Angeles,2,12/28,1/3,0,6,1694,1844,1660,1844,1843
12/28/2022,Hotel 137,Los Angeles,2,12/31,1/6,3,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
12/28/2022,Hotel 283,Los Angeles,2,12/28,12/29,0,1,106,125,126,157,156
12/28/2022,Hotel 283,Los Angeles,2,12/31,1/1,3,1,115,133,143,167,166
12/28/2022,Hotel 283,Los Angeles,2,12/28,1/1,0,4,658,757,542,852,646
12/28/2022,Hotel 283,Los Angeles,2,12/31,1/4,3,4,705,739,738,831,784
12/28/2022,Hotel 283,Los Angeles,2,12/28,1/3,0,6,1101,1145,830,1288,980
12/28/2022,Hotel 283,Los Angeles,2,12/31,1/6,3,6,1017,1099,1097,1236,1167
12/28/2022,Hotel 159,Los Angeles,2,12/28,12/29,0,1,81,113,104,125,139
12/28/2022,Hotel 159,Los Angeles,2,12/31,1/1,3,1,125,135,135,150,174
12/28/2022,Hotel 159,Los Angeles,2,12/28,1/1,0,4,435,503,503,559,607
12/28/2022,Hotel 159,Los Angeles,2,12/31,1/4,3,4,704,776,604,863,818
12/28/2022,Hotel 159,Los Angeles,2,12/28,1/3,0,6,802,937,859,1041,1037
12/28/2022,Hotel 159,Los Angeles,2,12/31,1/6,3,6,995,1133,932,1259,1259
12/28/2022,Hotel 241,Los Angeles,2,12/28,12/29,0,1,164,Sold Out,Sold Out,173,Sold Out
12/28/2022,Hotel 241,Los Angeles,2,12/31,1/1,3,1,90,133,128,166,165
12/28/2022,Hotel 241,Los Angeles,2,12/28,1/1,0,4,405,Sold Out,Sold Out,558,Sold Out
12/28/2022,Hotel 241,Los Angeles,2,12/31,1/4,3,4,637,647,654,737,851
12/28/2022,Hotel 241,Los Angeles,2,12/28,1/3,0,6,Sold Out,Sold Out,Sold Out,941,Sold Out
12/28/2022,Hotel 241,Los Angeles,2,12/31,1/6,3,6,1053,1163,1053,1241,1371
12/28/2022,Hotel 77,Los Angeles,2,12/28,12/29,0,1,175,175,174,175,174
12/28/2022,Hotel 77,Los Angeles,2,12/31,1/1,3,1,162,198,198,198,198
12/28/2022,Hotel 77,Los Angeles,2,12/28,1/1,0,4,752,751,751,751,751
12/28/2022,Hotel 77,Los Angeles,2,12/31,1/4,3,4,1097,1097,1097,1097,1097
12/28/2022,Hotel 77,Los Angeles,2,12/28,1/3,0,6,1253,1253,1253,1253,1253
12/28/2022,Hotel 77,Los Angeles,2,12/31,1/6,3,6,1406,1610,1369,1610,1610
12/28/2022,Hotel 260,Los Angeles,2,12/28,12/29,0,1,205,217,206,250,249
12/28/2022,Hotel 260,Los Angeles,2,12/31,1/1,3,1,205,217,198,250,248
12/28/2022,Hotel 260,Los Angeles,2,12/28,1/1,0,4,819,867,823,999,999
12/28/2022,Hotel 260,Los Angeles,2,12/31,1/4,3,4,851,897,851,1034,1029
12/28/2022,Hotel 260,Los Angeles,2,12/28,1/3,0,6,1309,1320,1253,1521,1522
12/28/2022,Hotel 260,Los Angeles,2,12/31,1/6,3,6,1342,1350,1281,1556,1549
12/28/2022,Hotel 124,Los Angeles,2,12/28,12/29,0,1,203,272,267,272,290
12/28/2022,Hotel 124,Los Angeles,2,12/31,1/1,3,1,226,299,269,300,318
12/28/2022,Hotel 124,Los Angeles,2,12/28,1/1,0,4,876,1144,1084,1144,1181
12/28/2022,Hotel 124,Los Angeles,2,12/31,1/4,3,4,922,1189,1134,1200,1237
12/28/2022,Hotel 124,Los Angeles,2,12/28,1/3,0,6,1397,1744,1645,1744,1795
12/28/2022,Hotel 124,Los Angeles,2,12/31,1/6,3,6,1443,1800,1695,1800,1850
12/28/2022,Hotel 155,Los Angeles,2,12/28,12/29,0,1,294,271,270,303,218
12/28/2022,Hotel 155,Los Angeles,2,12/31,1/1,3,1,318,275,314,357,249
12/28/2022,Hotel 155,Los Angeles,2,12/28,1/1,0,4,1098,1040,1166,1171,935
12/28/2022,Hotel 155,Los Angeles,2,12/31,1/4,3,4,1009,1045,1253,1176,993
12/28/2022,Hotel 155,Los Angeles,2,12/28,1/3,0,6,1720,1562,1795,1758,1431
12/28/2022,Hotel 155,Los Angeles,2,12/31,1/6,3,6,1830,1652,1990,1861,2399
12/28/2022,Hotel 274,Los Angeles,2,12/28,12/29,0,1,173,218,218,206,217
12/28/2022,Hotel 274,Los Angeles,2,12/31,1/1,3,1,148,179,179,179,178
12/28/2022,Hotel 274,Los Angeles,2,12/28,1/1,0,4,646,722,963,760,893
12/28/2022,Hotel 274,Los Angeles,2,12/31,1/4,3,4,987,958,1022,1148,1135
12/28/2022,Hotel 274,Los Angeles,2,12/28,1/3,0,6,930,1040,1445,1040,1330
12/28/2022,Hotel 274,Los Angeles,2,12/31,1/6,3,6,2225,2374,2316,2954,2573
12/28/2022,Hotel 220,Miami,2,12/28,12/29,0,1,132,149,157,194,186
12/28/2022,Hotel 220,Miami,2,12/31,1/1,3,1,205,230,214,297,308
12/28/2022,Hotel 220,Miami,2,12/28,1/1,0,4,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
12/28/2022,Hotel 220,Miami,2,12/31,1/4,3,4,812,922,972,1399,1180
12/28/2022,Hotel 220,Miami,2,12/28,1/3,0,6,Sold Out,Sold Out,Sold Out,Sold Out,Sold Out
12/28/2022,Hotel 220,Miami,2,12/31,1/6,3,6,1290,1887,1753,2587,1850
12/28/2022,Hotel 299,Miami,2,12/28,12/29,0,1,171,191,185,248,202
12/28/2022,Hotel 299,Miami,2,12/31,1/1,3,1,213,234,225,203,247
12/28/2022,Hotel 299,Miami,2,12/28,1/1,0,4,860,935,901,991,990
12/28/2022,Hotel 299,Miami,2,12/31,1/4,3,4,820,935,901,946,990
12/28/2022,Hotel 299,Miami,2,12/28,1/3,0,6,1349,1402,1351,1486,1486
12/28/2022,Hotel 299,Miami,2,12/31,1/6,3,6,1577,1656,1595,1712,1757
12/28/2022,Hotel 67,Miami,2,12/28,12/29,0,1,114,140,142,156,142
12/28/2022,Hotel 67,Miami,2,12/31,1/1,3,1,245,238,250,269,255
12/28/2022,Hotel 67,Miami,2,12/28,1/1,0,4,667,755,759,850,796
12/28/2022,Hotel 67,Miami,2,12/31,1/4,3,4,1082,1057,1154,1232,1178
12/28/2022,Hotel 67,Miami,2,12/28,1/3,0,6,1223,1283,1286,1450,1368
12/28/2022,Hotel 67,Miami,2,12/31,1/6,3,6,1890,1977,2156,2392,2311
12/28/2022,Hotel 145,Miami,2,12/28,12/29,0,1,125,145,186,158,215
12/28/2022,Hotel 145,Miami,2,12/31,1/1,3,1,202,217,217,238,238
12/28/2022,Hotel 145,Miami,2,12/28,1/1,0,4,690,703,869,782,1010
12/28/2022,Hotel 145,Miami,2,12/31,1/4,3,4,1204,1236,1168,1363,1363
12/28/2022,Hotel 145,Miami,2,12/28,1/3,0,6,1291,1321,2500,1464,1595
12/28/2022,Hotel 145,Miami,2,12/31,1/6,3,6,2020,1998,1886,2205,2204
12/28/2022,Hotel 41,Miami,2,12/28,12/29,0,1,110,140,132,156,160
12/28/2022,Hotel 41,Miami,2,12/31,1/1,3,1,187,211,223,261,265
12/28/2022,Hotel 41,Miami,2,12/28,1/1,0,4,787,826,829,984,1003
12/28/2022,Hotel 41,Miami,2,12/31,1/4,3,4,1059,1022,1020,1271,1290
12/28/2022,Hotel 41,Miami,2,12/28,1/3,0,6,1315,1390,1390,1688,1717
12/28/2022,Hotel 41,Miami,2,12/31,1/6,3,6,1605,1959,1946,2454,2482
12/28/2022,Hotel 23,Miami,2,12/28,12/29,0,1,203,222,233,245,267
12/28/2022,Hotel 23,Miami,2,12/31,1/1,3,1,380,386,430,468,473
12/28/2022,Hotel 23,Miami,2,12/28,1/1,0,4,932,964,944,1172,1087
12/28/2022,Hotel 23,Miami,2,12/31,1/4,3,4,1412,1396,1366,1700,1585
12/28/2022,Hotel 23,Miami,2,12/28,1/3,0,6,1644,1612,1580,1940,1823
12/28/2022,Hotel 23,Miami,2,12/31,1/6,3,6,2396,2468,2414,3057,2810
12/28/2022,Hotel 82,Miami,2,12/28,12/29,0,1,193,203,205,224,223
12/28/2022,Hotel 82,Miami,2,12/31,1/1,3,1,272,276,251,306,274
12/28/2022,Hotel 82,Miami,2,12/28,1/1,0,4,812,779,772,867,839
12/28/2022,Hotel 82,Miami,2,12/31,1/4,3,4,1264,1226,1026,1378,1122
12/28/2022,Hotel 82,Miami,2,12/28,1/3,0,6,1448,1400,1277,1565,1392
12/28/2022,Hotel 82,Miami,2,12/31,1/6,3,6,2317,2174,1778,2450,1948
12/28/2022,Hotel 68,Miami,2,12/28,12/29,0,1,89,120,125,150,150
12/28/2022,Hotel 68,Miami,2,12/31,1/1,3,1,138,155,160,193,193
12/28/2022,Hotel 68,Miami,2,12/28,1/1,0,4,670,674,683,843,842
12/28/2022,Hotel 68,Miami,2,12/31,1/4,3,4,768,656,665,820,820
12/28/2022,Hotel 68,Miami,2,12/28,1/3,0,6,1048,1079,1093,1349,1349
12/28/2022,Hotel 68,Miami,2,12/31,1/6,3,6,1137,1206,1316,1419,1462
12/28/2022,Hotel 2,Miami,2,12/28,12/29,0,1,161,183,Sold Out,204,Sold Out
12/28/2022,Hotel 2,Miami,2,12/31,1/1,3,1,244,321,218,361,281
12/28/2022,Hotel 2,Miami,2,12/28,1/1,0,4,836,977,Sold Out,1096,Sold Out
12/28/2022,Hotel 2,Miami,2,12/31,1/4,3,4,1397,1434,1182,1618,1652
12/29/2022,Hotel 2,Miami,2,12/29,1/4,0,6,1309,1694,Sold Out,1905,Sold Out
12/29/2022,Hotel 2,Miami,2,1/1,1/7,3,6,1792,2510,Sold Out,2837,Sold Out
12/29/2022,Hotel 214,Miami,2,12/29,12/30,0,1,189,219,214,265,264
12/29/2022,Hotel 214,Miami,2,1/1,1/2,3,1,306,393,399,481,481
12/29/2022,Hotel 214,Miami,2,12/29,1/2,0,4,1024,1140,1039,1272,1295
12/29/2022,Hotel 214,Miami,2,1/1,1/5,3,4,1400,1673,1524,1825,1905
12/29/2022,Hotel 214,Miami,2,12/29,1/4,0,6,1774,1867,1705,2101,2119
12/29/2022,Hotel 214,Miami,2,1/1,1/7,3,6,2599,2479,2373,2753,3022
12/29/2022,Hotel 21,Miami,2,12/29,12/30,0,1,197,211,218,237,237
12/29/2022,Hotel 21,Miami,2,1/1,1/2,3,1,173,185,203,221,221
12/29/2022,Hotel 21,Miami,2,12/29,1/2,0,4,715,711,747,811,812
12/29/2022,Hotel 21,Miami,2,1/1,1/5,3,4,1421,1376,1361,1598,1599
12/29/2022,Hotel 21,Miami,2,12/29,1/4,0,6,1476,1455,1440,1676,1677
12/29/2022,Hotel 21,Miami,2,1/1,1/7,3,6,2763,2568,2625,2991,2994
12/29/2022,Hotel 163,Miami,2,12/29,12/30,0,1,193,219,180,244,208
12/29/2022,Hotel 163,Miami,2,1/1,1/2,3,1,247,270,270,301,300
12/29/2022,Hotel 163,Miami,2,12/29,1/2,0,4,1073,1139,891,1272,1040
12/29/2022,Hotel 163,Miami,2,1/1,1/5,3,4,1229,1279,1212,1432,1428
12/29/2022,Hotel 163,Miami,2,12/29,1/4,0,6,1819,1879,1497,2102,1754
12/29/2022,Hotel 163,Miami,2,1/1,1/7,3,6,2472,2451,2195,2604,2598
12/29/2022,Hotel 106,Nashville,2,12/29,12/30,0,1,101,128,128,128,128
12/29/2022,Hotel 106,Nashville,2,1/1,1/2,3,1,101,128,128,128,128
12/29/2022,Hotel 106,Nashville,2,12/29,1/2,0,4,487,536,536,536,535
12/29/2022,Hotel 106,Nashville,2,1/1,1/5,3,4,101,481,462,481,462
12/29/2022,Hotel 106,Nashville,2,12/29,1/4,0,6,761,815,815,815,814
12/29/2022,Hotel 106,Nashville,2,1/1,1/7,3,6,966,1040,1022,1040,1021
12/29/2022,Hotel 125,Nashville,2,12/29,12/30,0,1,95,114,110,118,120
12/29/2022,Hotel 125,Nashville,2,1/1,1/2,3,1,99,114,110,118,120
12/29/2022,Hotel 125,Nashville,2,12/29,1/2,0,4,455,481,474,497,518
12/29/2022,Hotel 125,Nashville,2,1/1,1/5,3,4,462,481,474,497,518
12/29/2022,Hotel 125,Nashville,2,12/29,1/4,0,6,696,706,695,730,758
12/29/2022,Hotel 125,Nashville,2,1/1,1/7,3,6,875,899,885,930,970
12/29/2022,Hotel 161,Nashville,2,12/29,12/30,0,1,185,243,198,243,220
12/29/2022,Hotel 161,Nashville,2,1/1,1/2,3,1,201,243,220,243,244
12/29/2022,Hotel 161,Nashville,2,12/29,1/2,0,4,850,836,850,939,1047
12/29/2022,Hotel 161,Nashville,2,1/1,1/5,3,4,790,781,881,877,977
12/29/2022,Hotel 161,Nashville,2,12/29,1/4,0,6,1216,1227,1247,1378,1535
12/29/2022,Hotel 161,Nashville,2,1/1,1/7,3,6,1756,1936,2041,1936,2040
12/29/2022,Hotel 24,Nashville,2,12/29,12/30,0,1,123,143,136,158,158
12/29/2022,Hotel 24,Nashville,2,1/1,1/2,3,1,108,129,122,143,142
12/29/2022,Hotel 24,Nashville,2,12/29,1/2,0,4,597,612,582,678,662
12/29/2022,Hotel 24,Nashville,2,1/1,1/5,3,4,512,533,507,591,590
